"vtran","ekatransitif","mencurahkan"
"vtran","ekatransitif","mendaftarkan"
"vtran","ekatransitif","mendapat"
"vtran","ekatransitif","mendapatkan"
"vtran","ekatransitif","mendatangi"
"vtran","ekatransitif","mendekati"
"vtran","ekatransitif","mendekritkan"
"vtran","ekatransitif","mendengar"
"vtran","ekatransitif","mendepak"
"vtran","ekatransitif","menderegulasi"
"vtran","ekatransitif","menderita"
"vtran","ekatransitif","mendesak"
"vtran","ekatransitif","mendeskripsikan"
"vtran","ekatransitif","mendeteksi"
"vtran","ekatransitif","mendiagnosis"
"vtran","ekatransitif","mendirikan"
"vtran","ekatransitif","men"
"vtran","ekatransitif","menduduki"
"vtran","ekatransitif","mendukung"
"vtran","ekatransitif","menegakkan"
"vtran","ekatransitif","menegaskan"
"vtran","ekatransitif","menekan"
"vtran","ekatransitif","menekankan"
"vtran","ekatransitif","meneliti"
"vtran","ekatransitif","menelusuri"
"vtran","ekatransitif","menempati"
"vtran","ekatransitif","menemui"
"vtran","ekatransitif","menemukan"
"vtran","ekatransitif","menentukan"
"vtran","ekatransitif","menerangkan"
"vtran","ekatransitif","menerapkan"
"vtran","ekatransitif","menerima"
"vtran","ekatransitif","menertibkan"
"vtran","ekatransitif","meneruskan"
"vtran","ekatransitif","menetapkan"
"vtran","ekatransitif","mengadakan"
"vtran","ekatransitif","mengadili"
"vtran","ekatransitif","mengajar"
"vtran","ekatransitif","mengajukan"
"vtran","ekatransitif","mengakhiri"
"vtran","ekatransitif","mengakibatkan"
"vtran","ekatransitif","mengaktifkan"
"vtran","ekatransitif","mengakui"
"vtran","ekatransitif","mengalahkan"
"vtran","ekatransitif","mengalami"
"vtran","ekatransitif","mengalirkan"
"vtran","ekatransitif","mengambil"
"vtran","ekatransitif","menganalisa"
"vtran","ekatransitif","menganalisis"
"vtran","ekatransitif","mengancam"
"vtran","ekatransitif","mengandung"
"vtran","ekatransitif","menganggap"
"vtran","ekatransitif","mengangkat"
"vtran","ekatransitif","mengantisipasi"
"vtran","ekatransitif","mengarahkan"
"vtran","ekatransitif","mengarsiteki"
"vtran","ekatransitif","mengasah"
"vtran","ekatransitif","mengatakan"
"vtran","ekatransitif","mengatasi"
"vtran","ekatransitif","mengatur"
"vtran","ekatransitif","mengawasi"
"vtran","ekatransitif","mengayomi"
"vtran","ekatransitif","mengejar"
"vtran","ekatransitif","mengeksekusi"
"vtran","ekatransitif","mengeksplorasi"
"vtran","ekatransitif","mengekspor"
"vtran","ekatransitif","mengekstraksi"
"vtran","ekatransitif","mengekstrasi"
"vtran","ekatransitif","mengelola"
"vtran","ekatransitif","mengeluarkan"
"vtran","ekatransitif","mengembangkan"
"vtran","ekatransitif","mengemukakan"
"vtran","ekatransitif","mengenali"
"vtran","ekatransitif","mengendalikan"
"vtran","ekatransitif","mengerahkan"
"vtran","ekatransitif","mengetahui"
"vtran","ekatransitif","mengevaluasi"
"vtran","ekatransitif","menggabungkan"
"vtran","ekatransitif","menggaet"
"vtran","ekatransitif","menggambarkan"
"vtran","ekatransitif","menggandakan"
"vtran","ekatransitif","mengganggu"
"vtran","ekatransitif","mengganti"
"vtran","ekatransitif","menggantikan"
"vtran","ekatransitif","menggelar"
"vtran","ekatransitif","menggeser"
"vtran","ekatransitif","menggilas"
"vtran","ekatransitif","menggoda"
"vtran","ekatransitif","menggoyahkan"
"vtran","ekatransitif","menggugat"
"vtran","ekatransitif","menggunakan"
"vtran","ekatransitif","menggusur"
"vtran","ekatransitif","menghabiskan"
"vtran","ekatransitif","menghadap"
"vtran","ekatransitif","menghadapi"
"vtran","ekatransitif","menghalangi"
"vtran","ekatransitif","menghambat"
"vtran","ekatransitif","menghantam"
"vtran","ekatransitif","menghantarkan"
"vtran","ekatransitif","menghantui"
"vtran","ekatransitif","menghapus"
"vtran","ekatransitif","menghapuskan"
"vtran","ekatransitif","mengharapkan"
"vtran","ekatransitif","menghasilkan"
"vtran","ekatransitif","menghendaki"
"vtran","ekatransitif","menghentikan"
"vtran","ekatransitif","menghidrolisa"
"vtran","ekatransitif","menghilangkan"
"vtran","ekatransitif","menghimpun"
"vtran","ekatransitif","menghindari"
"vtran","ekatransitif","menghormati"
"vtran","ekatransitif","menghubungkan"
"vtran","ekatransitif","mengidentifikasi"
"vtran","ekatransitif","mengikut"
"vtran","ekatransitif","mengikuti"
"vtran","ekatransitif","mengikutsertakan"
"vtran","ekatransitif","mengikut"
"vtran","ekatransitif","mengimplementasikan"
"vtran","ekatransitif","mengindikasikan"
"vtran","ekatransitif","mengingat"
"vtran","ekatransitif","mengingatkan"
"vtran","ekatransitif","menginjak"
"vtran","ekatransitif","mengintensifkan"
"vtran","ekatransitif","menginventarisasi"
"vtran","ekatransitif","mengirim"
"vtran","ekatransitif","mengirimkan"
"vtran","ekatransitif","mengisi"
"vtran","ekatransitif","mengkaji"
"vtran","ekatransitif","mengklasifikasikan"
"vtran","ekatransitif","mengkoordinasikan"
"vtran","ekatransitif","mengkredit"
"vtran","ekatransitif","mengolah"
"vtran","ekatransitif","mengoleksi"
"vtran","ekatransitif","mengontrol"
"vtran","ekatransitif","mengoreksi"
"vtran","ekatransitif","menguasai"
"vtran","ekatransitif","mengubah"
"vtran","ekatransitif","mengujikan"
"vtran","ekatransitif","mengukur"
"vtran","ekatransitif","mengulang"
"vtran","ekatransitif","mengulas"
"vtran","ekatransitif","mengumumkan"
"vtran","ekatransitif","mengundang"
"vtran","ekatransitif","mengungkapkan"
"vtran","ekatransitif","mengunjungi"
"vtran","ekatransitif","menguntungkan"
"vtran","ekatransitif","menguraikan"
"vtran","ekatransitif","mengurangi"
"vtran","ekatransitif","mengurungkan"
"vtran","ekatransitif","mengurus"
"vtran","ekatransitif","mengusahakan"
"vtran","ekatransitif","mengusulkan"
"vtran","ekatransitif","menikmati"
"vtran","ekatransitif","menimbulkan"
"vtran","ekatransitif","meninggalkan"
"vtran","ekatransitif","meningkatkan"
"vtran","ekatransitif","meniru"
"vtran","ekatransitif","menjaga"
"vtran","ekatransitif","menjajaki"
"vtran","ekatransitif","menjalani"
"vtran","ekatransitif","menjalankan"
"vtran","ekatransitif","menjamin"
"vtran","ekatransitif","menjangkau"
"vtran","ekatransitif","menjanjikan"
"vtran","ekatransitif","menjembatani"
"vtran","ekatransitif","menjual"
"vtran","ekatransitif","menjunjung"
"vtran","ekatransitif","menolak"
"vtran","ekatransitif","menolong"
"vtran","ekatransitif","menormalkan"
"vtran","ekatransitif","mensintesis"
"vtran","ekatransitif","mensinyalir"
"vtran","ekatransitif","menugaskan"
"vtran","ekatransitif","menukangi"
"vtran","ekatransitif","menunggu"
"vtran","ekatransitif","menunjang"
"vtran","ekatransitif","menunjuk"
"vtran","ekatransitif","menunjukkan"
"vtran","ekatransitif","menuntut"
"vtran","ekatransitif","menurunkan"
"vtran","ekatransitif","menyadari"
"vtran","ekatransitif","menyaksikan"
"vtran","ekatransitif","menyalurkan"
"vtran","ekatransitif","menyampaikan"
"vtran","ekatransitif","menyandang"
"vtran","ekatransitif","menyatakan"
"vtran","ekatransitif","menyebabkan"
"vtran","ekatransitif","menyebarkan"
"vtran","ekatransitif","menyebarluaskan"
"vtran","ekatransitif","menyebutkan"
"vtran","ekatransitif","menyediakan"
"vtran","ekatransitif","menyelenggarakan"
"vtran","ekatransitif","menyelesaikan"
"vtran","ekatransitif","menyemarakkan"
"vtran","ekatransitif","menyempurnakan"
"vtran","ekatransitif","menyerahkan"
"vtran","ekatransitif","menyerang"
"vtran","ekatransitif","menyetujui"
"vtran","ekatransitif","menyewa"
"vtran","ekatransitif","menyiapkan"
"vtran","ekatransitif","menyiarkan"
"vtran","ekatransitif","menyimpan"
"vtran","ekatransitif","menyingkirkan"
"vtran","ekatransitif","menyudahi"
"vtran","ekatransitif","menyusun"
"vtran","ekatransitif","meradiasi"
"vtran","ekatransitif","merahasiakan"
"vtran","ekatransitif","meraih"
"vtran","ekatransitif","merampas"
"vtran","ekatransitif","merangkap"
"vtran","ekatransitif","merangsang"
"vtran","ekatransitif","merayakan"
"vtran","ekatransitif","merebut"
"vtran","ekatransitif","mereduksi"
"vtran","ekatransitif","merekam"
"vtran","ekatransitif","merekomendasikan"
"vtran","ekatransitif","merendahkan"
"vtran","ekatransitif","merepresentasikan"
"vtran","ekatransitif","merilis"
"vtran","ekatransitif","merubah"
"vtran","ekatransitif","merugikan"
"vtran","ekatransitif","merujuk"
"vtran","ekatransitif","merumuskan"
"vtran","ekatransitif","merusak"
"vtran","ekatransitif","merusakkan"
"vtran","ekatransitif","mewajibkan"
"vtran","ekatransitif","mewakili"
"vtran","ekatransitif","mewujudkan"
"vtran","ekatransitif","perkuat"
"vtran","ekatransitif","punya"
"vtran","ekatransitif","sengaja"
"vtran","ekatransitif","tinggal"
"vtran","ekatransitif","belajar"
"vtran","ekatransitif","makan"
"vtran","ekatransitif","memakan"
"vtran","ekatransitif","memajukannya"
"vtran","ekatransitif","membaca"
"vtran","ekatransitif","mempengaruhi"
"vtran","ekatransitif","mendiaminya"
"vtran","ekatransitif","mendorong"
"vtran","ekatransitif","menghukumnya"
"vtran","ekatransitif","mengukuhkan"
"vtran","ekatransitif","menjelaskan"
"vtran","ekatransitif","menulis"
"vtran","ekatransitif","menyusunnya"
"vtran","ekatransitif","minum"
"vtran","dwitransitif","anggap"
"vtran","dwitransitif","memanggil"
"vtran","dwitransitif","mematok"
"vtran","dwitransitif","membelikan"
"vtran","dwitransitif","memberitahukan"
"vtran","dwitransitif","membuat"
"vtran","dwitransitif","memerintahkan"
"vtran","dwitransitif","menamai"
"vtran","dwitransitif","menawari"
"vtran","dwitransitif","mencarikan"
"vtran","dwitransitif","mengalahkan"
"vtran","dwitransitif","mengecat"
"vtran","dwitransitif","menghadapinya"
"vtran","dwitransitif","menilai"
"vtran","dwitransitif","menimbulkan"
"vtran","dwitransitif","menjungkalkan"
"vtran","dwitransitif","menuduh"
"vtran","dwitransitif","menugaskan"
"vtran","dwitransitif","belajar"
"vtran","dwitransitif","makan"
"vtran","dwitransitif","memajukannya"
"vtran","dwitransitif","membaca"
"vtran","dwitransitif","mempengaruhi"
"vtran","dwitransitif","mendiaminya"
"vtran","dwitransitif","mendorong"
"vtran","dwitransitif","menghukumnya"
"vtran","dwitransitif","mengukuhkan"
"vtran","dwitransitif","menjelaskan"
"vtran","dwitransitif","menulis"
"vtran","dwitransitif","menyusunnya"
"vtran","dwitransitif","minum"
"vintr","berpelengkap","adapun"
"vintr","berpelengkap","benci"
"vintr","berpelengkap","berada"
"vintr","berpelengkap","berakhlak"
"vintr","berpelengkap","berakibat"
"vintr","berpelengkap","beranggotakan"
"vintr","berpelengkap","berasal"
"vintr","berpelengkap","berasaskan"
"vintr","berpelengkap","berbagi"
"vintr","berpelengkap","berbahasa"
"vintr","berpelengkap","berbangsa"
"vintr","berpelengkap","berbasis"
"vintr","berpelengkap","berbendera"
"vintr","berpelengkap","berbentuk"
"vintr","berpelengkap","berbicara"
"vintr","berpelengkap","berbuat"
"vintr","berpelengkap","berdasar"
"vintr","berpelengkap","berdasarkan"
"vintr","berpelengkap","berdaya"
"vintr","berpelengkap","berdiri"
"vintr","berpelengkap","berdistribusi"
"vintr","berpelengkap","berfungsi"
"vintr","berpelengkap","bergantung"
"vintr","berpelengkap","berhadapan"
"vintr","berpelengkap","berhak"
"vintr","berpelengkap","berharap"
"vintr","berpelengkap","berhasil"
"vintr","berpelengkap","berhenti"
"vintr","berpelengkap","berisi"
"vintr","berpelengkap","berisikan"
"vintr","berpelengkap","berisiko"
"vintr","berpelengkap","berjalan"
"vintr","berpelengkap","berjumlah"
"vintr","berpelengkap","berkembangnya"
"vintr","berpelengkap","berkewajiban"
"vintr","berpelengkap","berkewarganegaraan"
"vintr","berpelengkap","berkurangnya"
"vintr","berpelengkap","berlagak"
"vintr","berpelengkap","bermain"
"vintr","berpelengkap","bermuatan"
"vintr","berpelengkap","bernegara"
"vintr","berpelengkap","bernilai"
"vintr","berpelengkap","bernuansa"
"vintr","berpelengkap","berorientasi"
"vintr","berpelengkap","berorietasi"
"vintr","berpelengkap","berpamitan"
"vintr","berpelengkap","berpasangan"
"vintr","berpelengkap","berpedoman"
"vintr","berpelengkap","berpendapat"
"vintr","berpelengkap","berpengaruh"
"vintr","berpelengkap","berperilaku"
"vintr","berpelengkap","berpindah"
"vintr","berpelengkap","bersedia"
"vintr","berpelengkap","bersifat"
"vintr","berpelengkap","bersisa"
"vintr","berpelengkap","berskala"
"vintr","berpelengkap","berstatus"
"vintr","berpelengkap","bertabur"
"vintr","berpelengkap","bertahan"
"vintr","berpelengkap","bertajuk"
"vintr","berpelengkap","bertambah"
"vintr","berpelengkap","bertanam"
"vintr","berpelengkap","bertanding"
"vintr","berpelengkap","bertanggung"
"vintr","berpelengkap","bertarung"
"vintr","berpelengkap","bertekad"
"vintr","berpelengkap","bertempat"
"vintr","berpelengkap","bertemu"
"vintr","berpelengkap","bertindak"
"vintr","berpelengkap","bertubuh"
"vintr","berpelengkap","bertugas"
"vintr","berpelengkap","bertujuan"
"vintr","berpelengkap","berukuran"
"vintr","berpelengkap","berupa"
"vintr","berpelengkap","berusia"
"vintr","berpelengkap","berwarna"
"vintr","berpelengkap","berwawasan"
"vintr","berpelengkap","buang"
"vintr","berpelengkap","bukanlah"
"vintr","berpelengkap","dialirkan"
"vintr","berpelengkap","dianggap"
"vintr","berpelengkap","diberinya"
"vintr","berpelengkap","dirasakan"
"vintr","berpelengkap","disangkanya"
"vintr","berpelengkap","duel"
"vintr","berpelengkap","gantung"
"vintr","berpelengkap","kedapatan"
"vintr","berpelengkap","kehilangan"
"vintr","berpelengkap","keluarnya"
"vintr","berpelengkap","melebih"
"vintr","berpelengkap","melintang"
"vintr","berpelengkap","meliputi"
"vintr","berpelengkap","memalukan"
"vintr","berpelengkap","memberikannya"
"vintr","berpelengkap","memutuskan"
"vintr","berpelengkap","menandai"
"vintr","berpelengkap","mencapai"
"vintr","berpelengkap","mencuatkan"
"vintr","berpelengkap","mendadak"
"vintr","berpelengkap","menduga"
"vintr","berpelengkap","menempatkan"
"vintr","berpelengkap","mengacu"
"vintr","berpelengkap","menganulir"
"vintr","berpelengkap","menghangat"
"vintr","berpelengkap","mengundurkan"
"vintr","berpelengkap","menilai"
"vintr","berpelengkap","menjabat"
"vintr","berpelengkap","menjadi"
"vintr","berpelengkap","menuju"
"vintr","berpelengkap","menunda"
"vintr","berpelengkap","menyangkut"
"vintr","berpelengkap","merasa"
"vintr","berpelengkap","merupakan"
"vintr","berpelengkap","pandai"
"vintr","berpelengkap","semoga"
"vintr","berpelengkap","tahan"
"vintr","berpelengkap","tahu"
"vintr","berpelengkap","tampak"
"vintr","berpelengkap","terbagi"
"vintr","berpelengkap","terbatas"
"vintr","berpelengkap","terbilang"
"vintr","berpelengkap","tercatat"
"vintr","berpelengkap","tercipta"
"vintr","berpelengkap","terdiri"
"vintr","berpelengkap","terefleksikan"
"vintr","berpelengkap","tergantung"
"vintr","berpelengkap","tergolong"
"vintr","berpelengkap","terjadilah"
"vintr","berpelengkap","terlambat"
"vintr","berpelengkap","terletak"
"vintr","berpelengkap","terlibat"
"vintr","berpelengkap","termasuk"
"vintr","berpelengkap","tertarik"
"vintr","berpelengkap","tertolong"
"vintr","berpelengkap","tertuang"
"vintr","berpelengkap","tidaknya"
"vintr","berpelengkap","tingginya"
"vintr","berpelengkap","turun"
"vintr","berpelengkap","wajib"
"vintr","tberpelengkap","banjir"
"vintr","tberpelengkap","bantu"
"vintr","tberpelengkap","bekerja"
"vintr","tberpelengkap","beli"
"vintr","tberpelengkap","beragama"
"vintr","tberpelengkap","berakhir"
"vintr","tberpelengkap","beralih"
"vintr","tberpelengkap","berantas"
"vintr","tberpelengkap","berapat"
"vintr","tberpelengkap","beraturan"
"vintr","tberpelengkap","berbakti"
"vintr","tberpelengkap","berbelanja"
"vintr","tberpelengkap","berdiskusi"
"vintr","tberpelengkap","berdoa"
"vintr","tberpelengkap","berekreasi"
"vintr","tberpelengkap","berekspresi"
"vintr","tberpelengkap","bergabung"
"vintr","tberpelengkap","bergaul"
"vintr","tberpelengkap","bergerak"
"vintr","tberpelengkap","bergeser"
"vintr","tberpelengkap","bergulir"
"vintr","tberpelengkap","berhalangan"
"vintr","tberpelengkap","berhubungan"
"vintr","tberpelengkap","beribadah"
"vintr","tberpelengkap","beribadat"
"vintr","tberpelengkap","beriman"
"vintr","tberpelengkap","berimbas"
"vintr","tberpelengkap","berintegrasi"
"vintr","tberpelengkap","beristirahat"
"vintr","tberpelengkap","berjanji"
"vintr","tberpelengkap","berkacamata"
"vintr","tberpelengkap","berkaitan"
"vintr","tberpelengkap","berkala"
"vintr","tberpelengkap","berkantor"
"vintr","tberpelengkap","berkedudukan"
"vintr","tberpelengkap","berkehidupan"
"vintr","tberpelengkap","berkekuatan"
"vintr","tberpelengkap","berkelanjutan"
"vintr","tberpelengkap","berkembang"
"vintr","tberpelengkap","berkenaan"
"vintr","tberpelengkap","berkepentingan"
"vintr","tberpelengkap","berkiprah"
"vintr","tberpelengkap","berkisar"
"vintr","tberpelengkap","berkolaborasi"
"vintr","tberpelengkap","berkomunikasi"
"vintr","tberpelengkap","berkonsentrasi"
"vintr","tberpelengkap","berkonser"
"vintr","tberpelengkap","berkoordinasi"
"vintr","tberpelengkap","berkreasi"
"vintr","tberpelengkap","berkuasa"
"vintr","tberpelengkap","berkumpul"
"vintr","tberpelengkap","berkurang"
"vintr","tberpelengkap","berlaku"
"vintr","tberpelengkap","berlangsung"
"vintr","tberpelengkap","berlanjut"
"vintr","tberpelengkap","berlatih"
"vintr","tberpelengkap","berlebihan"
"vintr","tberpelengkap","berlibur"
"vintr","tberpelengkap","berlokasi"
"vintr","tberpelengkap","bermain"
"vintr","tberpelengkap","bermartabat"
"vintr","tberpelengkap","bermotor"
"vintr","tberpelengkap","bermusik"
"vintr","tberpelengkap","beroperasi"
"vintr","tberpelengkap","berorientasi"
"vintr","tberpelengkap","berpartisipasi"
"vintr","tberpelengkap","berpeluang"
"vintr","tberpelengkap","berpeluk"
"vintr","tberpelengkap","berperan"
"vintr","tberpelengkap","berpikir"
"vintr","tberpelengkap","berprestasi"
"vintr","tberpelengkap","bersahabat"
"vintr","tberpelengkap","bersaing"
"vintr","tberpelengkap","bersalah"
"vintr","tberpelengkap","bersalam"
"vintr","tberpelengkap","bersangkutan"
"vintr","tberpelengkap","bersenjata"
"vintr","tberpelengkap","berserikat"
"vintr","tberpelengkap","bersidang"
"vintr","tberpelengkap","bersin"
"vintr","tberpelengkap","bersumber"
"vintr","tberpelengkap","bersyarat"
"vintr","tberpelengkap","bertahan"
"vintr","tberpelengkap","bertambah"
"vintr","tberpelengkap","bertani"
"vintr","tberpelengkap","bertaqwa"
"vintr","tberpelengkap","bertemu"
"vintr","tberpelengkap","berulang"
"vintr","tberpelengkap","bervariasi"
"vintr","tberpelengkap","berwawasan"
"vintr","tberpelengkap","berwenang"
"vintr","tberpelengkap","cabut"
"vintr","tberpelengkap","coba"
"vintr","tberpelengkap","datang"
"vintr","tberpelengkap","diabsorbsi"
"vintr","tberpelengkap","diaktifkan"
"vintr","tberpelengkap","diam"
"vintr","tberpelengkap","dikatakan"
"vintr","tberpelengkap","disarankan"
"vintr","tberpelengkap","disimpan"
"vintr","tberpelengkap","disintesis"
"vintr","tberpelengkap","ditinggalkan"
"vintr","tberpelengkap","diwaspadai"
"vintr","tberpelengkap","duduk"
"vintr","tberpelengkap","ekspos"
"vintr","tberpelengkap","goreng"
"vintr","tberpelengkap","gusar"
"vintr","tberpelengkap","hadir"
"vintr","tberpelengkap","hamil"
"vintr","tberpelengkap","hidup"
"vintr","tberpelengkap","hijrah"
"vintr","tberpelengkap","ikut"
"vintr","tberpelengkap","ingat"
"vintr","tberpelengkap","istirahat"
"vintr","tberpelengkap","jual"
"vintr","tberpelengkap","kalah"
"vintr","tberpelengkap","kawin"
"vintr","tberpelengkap","keluar"
"vintr","tberpelengkap","lahir"
"vintr","tberpelengkap","lolos"
"vintr","tberpelengkap","luput"
"vintr","tberpelengkap","main"
"vintr","tberpelengkap","masuk"
"vintr","tberpelengkap","melamar"
"vintr","tberpelengkap","melangkah"
"vintr","tberpelengkap","melekat"
"vintr","tberpelengkap","memadai"
"vintr","tberpelengkap","membaik"
"vintr","tberpelengkap","membalas"
"vintr","tberpelengkap","membesar"
"vintr","tberpelengkap","membujuk"
"vintr","tberpelengkap","memotivasi"
"vintr","tberpelengkap","mempertanggungjawabkannya"
"vintr","tberpelengkap","memuaskan"
"vintr","tberpelengkap","menari"
"vintr","tberpelengkap","mendaftar"
"vintr","tberpelengkap","mendarat"
"vintr","tberpelengkap","mendengarnya"
"vintr","tberpelengkap","menempatkannya"
"vintr","tberpelengkap","menempel"
"vintr","tberpelengkap","menerbitkannya"
"vintr","tberpelengkap","meneruskannya"
"vintr","tberpelengkap","menetap"
"vintr","tberpelengkap","mengagetkan"
"vintr","tberpelengkap","mengalir"
"vintr","tberpelengkap","menganggur"
"vintr","tberpelengkap","mengedarkannya"
"vintr","tberpelengkap","mengembang"
"vintr","tberpelengkap","mengeras"
"vintr","tberpelengkap","mengetahuinya"
"vintr","tberpelengkap","menggairahkan"
"vintr","tberpelengkap","mengganggu"
"vintr","tberpelengkap","menghibur"
"vintr","tberpelengkap","mengingat"
"vintr","tberpelengkap","menikah"
"vintr","tberpelengkap","meninggal"
"vintr","tberpelengkap","meninggalkannya"
"vintr","tberpelengkap","meningkat"
"vintr","tberpelengkap","meninjau"
"vintr","tberpelengkap","menurun"
"vintr","tberpelengkap","menurut"
"vintr","tberpelengkap","menyakitkan"
